1 153.463834804 2.1703393009 148.862921019 158.064748589 1 19.0888235294 0.214211031704 18.6347164282 19.5429306307 1 6.3468627451 0.0272583868392 6.28907754639 6.40464794381 1 159.810697549 2.16532178558 155.220420422 164.400974677
2 73.8302340738 1.19606843088 71.0720953264 76.5883728212 2 18.895 0.3628498501 18.0582667453 19.7317332547 2 6.28092592593 0.0490073698379 6.16791472843 6.39393712342 2 80.1111599997 1.18025619208 77.3894843404 82.8328356591
3 42.2701270833 2.71266558485 33.6372145153 50.9030396513 3 18.5833333333 0.0628794039766 18.3832230065 18.7834436602 3 6.16 0.0233258916704 6.08576660224 6.23423339776 3 48.4301270833 2.70861743592 39.8100975319 57.0501566346
4 -1 0 0 0 4 -1 0 0 0 4 -1 0 0 0 4 -1 0 0 0
