1 96.220946692 18.0666735703 57.4717857235 134.970107661 exp3
4 192.93935007 15.1353138097 144.772026557 241.106673583 exp2
3 128.390163703 19.2692884704 85.455513412 171.324813993 exp1
2 121.484390068 13.9283560801 89.9762595963 152.99252054 exp4
