1 1147.86721004 2.84500969987 1141.43135097 1154.30306911 1 35.45 2.96739784997 28.737279699 42.162720301 1 12.69 0.247163913224 12.1308763833 13.2491236167 1 1160.55721004 2.83218354175 1154.15036575 1166.96405433
2 1141.33459998 2.15948038823 1135.33892123 1147.33027873 2 71.24 4.90066117988 57.6335832549 84.8464167451 2 24.14 1.10764615288 21.0646812605 27.2153187395 2 1165.47459998 2.28053720638 1159.14281362 1171.80638635
3 1119.38930914 1.90977429595 1115.13406683 1123.64455145 3 143.363636364 4.31038094858 133.759509105 152.967763622 3 49.5727272727 0.624180905792 48.1819655459 50.9634889996 3 1168.96203641 1.73817669286 1165.08913739 1172.83493544
4 1072.68282228 1.87395775309 1068.36146795 1077.0041766 4 294.288888889 2.71777162007 288.021696295 300.556081483 4 99.3111111111 1.39827446081 96.0866844226 102.5355378 4 1171.99393339 0.906017180214 1169.90465402 1174.08321275
