3 20.2510816071 0.00753980903357 20.2363034162 20.2658597981 1024 0.11744475615 0.000500162795294 0.11646442611 0.118425086189 1024 20.3685263633 0.00765767279669 20.3535171568 20.3835355698
2 19.5220044335 0.00451314767943 19.5131585477 19.5308503192 512 0.0705654854314 0.00028682006934 0.0700033107048 0.071127660158 512 19.5925699189 0.00453452122734 19.5836821405 19.6014576974
1 19.3698230474 0.0077479287649 19.3546353339 19.3850107608 256 0.0209764474612 0.000202067326696 0.0205803492595 0.0213725456629 256 19.3907994948 0.00774744796451 19.3756127239 19.4059862658
4 19.422563194 0.00764759736943 19.4075670857 19.4375593022 2048 0.0568393406334 0.000663128239211 0.0555390181413 0.0581396631254 2048 19.4794025346 0.00791603705647 19.4638800453 19.494925024
