3 371.968731459 146.243637045 26.1574807457 717.779982172 1024 117.440978334 1.43847714545 114.039520391 120.842436277
2 148.058954222 47.4672008892 46.2519336423 249.865974802 512 108.337337889 1.54946695369 105.014061794 111.660613985
1 9.01256476299 4.18057370835 -1.21693057871 19.2420601047 256 105.370464761 1.74797611375 101.093321297 109.647608226
4 -1 0 0 0 2048 -1 0 0 0
